Label,weight
energy mobilisation, 1
comb construction, 1
half-queens, 1
oxygen delivery, 1
altitudinal forest, 1
apizym, 1
haemolymph sugar, 1
metabolite, 1
sampling methods, 1
plebeia, 1
honeybee royal jelly, 1
semi-isolated, 1
thyme honey, 1
worker genetic diversity, 1
weight at emergence, 1
nursebee, 1
dimerization, 1
honeybee-collected pollen, 1
wild bee fauna, 1
flower visitor, 1
handling time, 1
adaptive threshold shifts, 1
dinizia exelsa, 1
subsite affinity, 1
isolation of antibacterial and antifungal peptides, 1
worker piping, 1
apis mellifera (linnaeus 1758), 1
virgin queens, 1
seed dressing, 1
tunica propria, 1
passiflora, 1
beepasture, 1
biostimulation, 1
ultracentrifugation, 1
instantaneous correlation, 1
rutin, 1
biological clock, 1
searching time, 1
kaempferol, 1
cell transformation, 1
cyst cell, 1
combining ability, 1
extracts, 1
isozyme analysis, 1
conjugated carboxylic acids, 1
pollen foraging behavior, 1
receiver, 1
non-apis bee, 1
queen attractiveness, 1
generalisation, 1
genotype-environment interaction, 1
insect rearing, 1
pyridinium ylid complexes, 1
esterase inhibition, 1
viruses, 1
survival rates, 1
channel islands california, 1
ground ultra-low-volume application, 1
human parainfluenza viruses, 1
protease inhibitor, 1
bee viruses, 1
side-effect, 1
allele frequencies, 1
pore formation in membranes, 1
australian ecosystems, 1
associative learning division of labor, 1
interspecific hybridisation, 1
apis mellifera races, 1
bioaerosol, 1
transmission blocking, 1
pesticide, 1
egg-marking discriminator, 1
aliphatic primary alcohols, 1
mitochondrial rflp, 1
behavioral trait, 1
fallow, 1
native invertebrate pollinators, 1
impact studies, 1
symphyta, 1
amazonia, 1
9-oksodecenoic acid, 1
prevalence, 1
aculeata, 1
protein content, 1
prothonotary warbler, 1
neurons, 1
decaloba, 1
pollen quality, 1
winterbee, 1
anzer, 1
surface transport, 1
vibrio fischeri, 1
landmarks, 1
photoreceptor noise, 1
bio-assay, 1
biomonitoring, 1
transcription factor, 1
horizontal transmission, 1
olfactory-binding protein, 1
biotic interactions, 1
automation, 1
honeycomb vibration, 1
bacterial infection, 1
oophagy, 1
eversion of endophallus, 1
basil oil, 1
badia, 1
worker survival, 1
fatty acid amide hydrolase, 1
solid-phase microextraction, 1
odorant binding, 1
ozonolysis, 1
proteinase inhibitor, 1
drone flight time, 1
reserve foragers, 1
hive odors, 1
comb age, 1
cultivars, 1
ommatidia, 1
beagle dogs, 1
treatment device, 1
pollination effects, 1
alphitonia excelsa, 1
biomineralization, 1
host acquisition, 1
paternity inference, 1
hive entrance dead-bee traps, 1
dysdercus intermedius (distant 1902), 1
grapefruit, 1
mapping phase unknown, 1
prophylactic and control measures, 1
transgenic oilseed rape, 1
3-prenyl-4-(dihydrocinnamoyloxy)cinnamic acid, 1
thoracic labial gland, 1
cluster immunotherapy, 1
neurobiotin, 1
non-linear dynamics, 1
spore viability, 1
mangifera indica, 1
isle of wight disease, 1
honeybee trehalase, 1
tagetes oil, 1
tyrosinase inhibitor, 1
side effects, 1
1-methylcyclododecene, 1
insect-plant relationships, 1
grooming behaviour, 1
ecology, 1
aminopeptidases, 1
depopulation, 1
acetoacetic ester, 1
guarding behaviour, 1
unsealed brood, 1
autophagy, 1
prey-predator relationship, 1
marker, 1
locomotor mimicry, 1
symmorphosis, 1
cannabis, 1
short flower tube, 1
dufour gland, 1
bombus spp., 1
electron paramagnetic resonance, 1
cell number average, 1
pollen parents, 1
forager worker, 1
arrestant, 1
false camphor oil, 1
home-finding efficiency, 1
virus transmission, 1
colony productivity, 1
fluorescent dextrans, 1
depot extracts, 1
akh/rpch neuropeptide family, 1
flight room, 1
hand pollination, 1
spore load, 1
laboratory assessment., 1
magnetite, 1
nectar production, 1
misumena vatia (clerck 1757), 1
protozoa, 1
cuticular chemicals, 1
bee longevity, 1
mississippi, 1
breeding systems, 1
anti-ulcer drugs, 1
heavy metals, 1
maoxian county, 1
fine mapping, 1
paralysis virus, 1
synthesis, 1
antimicrobial peptide, 1
bombus terrestris linnaeus 1758, 1
sphecidae, 1
spider bite, 1
dronefly, 1
plant mixture, 1
9oda, 1
polyphenols, 1
floral resources, 1
genetic differentiation, 1
p-bromophenacyl bromide, 1
inactives, 1
landscape structure, 1
landraces, 1
bee attractant, 1
risk factor analysis, 1
behavioral response, 1
crotalus adamanteus, 1
flight mimicry, 1
insect assemblages, 1
orchard crops, 1
carbohydrate, 1
rainforest restoration, 1
diversity, 1
old comb, 1
information improvement, 1
oligomeric albumin-like protein, 1
lactic acid bacteria, 1
dihydropyridines, 1
social regulation, 1
ascosferiosis, 1
quantitative trait loci, 1
mechanisms of resistance, 1
self-assembly, 1
sugar dusting, 1
12-o-tetradecanoylphorbol-13-acetate apoptosis, 1
brazilian propolis, 1
quince (cydonia oblonga mill.), 1
pathogen transmission, 1
biotechnology, 1
resolution, 1
developmental stages, 1
labdane-type diterpene, 1
prenylated phenolic compound, 1
