Label,weight
silicone rubber traps, 1
axoneme organization, 1
freezing semen, 1
cholecalciferol, 1
rock crevice, 1
vital staining, 1
antennal movements, 1
spatial summation, 1
venomous phospholipase a2, 1
cadmium, 1
xylocopa virginica, 1
receptivity, 1
g2 arrest, 1
doolittle method, 1
tomato, 1
queen age, 1
primers, 1
periplaneta americana l., 1
dim light, 1
xeric community, 1
healthfulness, 1
species, 1
nectar processing, 1
onagraceae, 1
multidimensional phase-locking, 1
floral biology, 1
copper, 1
spinal plastic change, 1
gene transfer, 1
niche use, 1
social wasps, 1
conditional outcome, 1
stability, 1
collective resistance, 1
fatty acid composition, 1
hygiene behaviour, 1
pollination system, 1
kbv, 1
os-d-like, 1
antioxidant activity /, 1
1-palmitoyl-23-dioleoylglycerine, 1
symptoms, 1
multivariate time-series, 1
queen management, 1
theileria parva, 1
population dynamics model, 1
coffee, 1
trypanosoma cruzi, 1
axonal reflex, 1
supercedure, 1
squid magnetometry, 1
alternaria brassicicola, 1
adam33, 1
immunochemical method, 1
upgma, 1
antennal immobility, 1
predator-prey coevolution, 1
gaba receptor, 1
clusia arrudae, 1
allium galanthum, 1
visual signal, 1
development time, 1
melipona colimana, 1
bacterial spores, 1
source of honey, 1
catalytic domain, 1
larval discrimination bioassay, 1
alternaria raphani, 1
l-glutamate, 1
feral colony, 1
cyclic cgmp, 1
honey quality, 1
hybrid honeybees, 1
pkg cgmp-dependent protein kinase, 1
self-incompatibility, 1
phytogeographic, 1
larval cannibalism, 1
cape and radiation, 1
cognitive ethology, 1
bee virus, 1
collector, 1
evaluative models, 1
honeybee mellitin signal, 1
nucleotide-binding site, 1
dialects, 1
honeybee apis mellifera (insecta), 1
nuclear magnetic resonance, 1
organophosphates, 1
cerana, 1
colour contrast, 1
locustacarus buchneri, 1
sex discrimination, 1
rea, 1
induction, 1
introduced bees, 1
acceptance pheromone, 1
lagenaria siceraria, 1
apis cerana indica, 1
apinae, 1
honeybee brood, 1
meliponidi, 1
dorsal root reflex, 1
colony takeover, 1
glutamylation, 1
triflumuron, 1
short-time correlation, 1
nicotiana tabacum, 1
mpss, 1
forest disturbance, 1
mvl, 1
amoa1, 1
embryo, 1
pmt, 1
spermathecal fluid, 1
biomedical optics, 1
coding, 1
radiation sensitization, 1
est (expressed sequence tag), 1
kaski, 1
population typing, 1
scent, 1
egg provisioning, 1
noncoding rna, 1
zymogen, 1
melipona bicolor, 1
weka, 1
proboscis extension response threshold, 1
self-policing, 1
compartment, 1
free fatty acids, 1
feed intake, 1
mitochondrial dna haplotype, 1
megalopta genalis (insecta), 1
flower size, 1
molecular epidemiology, 1
collagen production, 1
free radical scavenging activity /, 1
floral marker, 1
multiplex rt-pcr, 1
genetic divergence, 1
honey yield, 1
minimum inhibitory concentrations, 1
phenols, 1
mrjp, 1
hyperpolarization- and cyclic nucleotide-activated channel, 1
compensation, 1
deformed wing virus (dwv), 1
dispenser, 1
screen bottom board, 1
comb cell size, 1
inoculum acquisition, 1
evolution of sex determination, 1
functional genomics, 1
cytoplasm, 1
honey bee genome, 1
prepupa, 1
sperm-limitation hypothesis, 1
supplemental feeding, 1
colour coding, 1
megalopta genalis nocturnal bee female (insecta), 1
defensin, 1
phase-space, 1
1-monopalmitoylglycerine, 1
hatch, 1
germline stem cells, 1
matching-to-sample, 1
mimulus guttatus, 1
extraction procedure, 1
self-fertilization, 1
apis dorsate, 1
16s rrna gene sequencing, 1
lc/ms, 1
apis species, 1
ocimum sellowii, 1
indirect effects, 1
inflammatory pain hypersensitivity, 1
pka camp-dependent protein kinase, 1
mineral, 1
impatiens reptans, 1
flavonoid profiles, 1
a. m. carnica, 1
chemosensory protein (csp), 1
hetero specific insemination, 1
larval volatiles, 1
marker-assisted selection, 1
ssr(simple sequence repeat), 1
mating strategy, 1
bacterial antagonists, 1
predisposing conditions, 1
scale effects, 1
nocturnal vision, 1
pollen consumption, 1
posttranslational modification, 1
sage, 1
hygienic queens, 1
pollen tube growth, 1
haemolymph-sucking mite, 1
hornets, 1
energy content, 1
hysteresis loop, 1
sperm concentration, 1
screen inserts, 1
insect immune response, 1
nontarget impact, 1
miticide, 1
non-destructive sampling, 1
natural stimulus, 1
regulatory subunit, 1
mrjp1, 1
response threshold model, 1
awareness, 1
tyrosine recombinase, 1
michigan, 1
colour opponency, 1
resistive sheet, 1
agrochemical, 1
disruption of native mutualisms, 1
animal minds, 1
lycopersicon, 1
dose, 1
olfactory processing, 1
rna interference, 1
resource, 1
nectar source, 1
trypan blue, 1
pre-emergence label, 1
release, 1
decentralized algorithm, 1
alpine plant, 1
honey bee invasion, 1
binary trait loci, 1
dual fluorescent staining, 1
elsholtzia rugulosa, 1
sex, 1
diastatic number, 1
varroa destructor anderson and trueman, 1
erica, 1
nuclear localization, 1
plasticity, 1
nest homeostasis, 1
dipeptydil aminopeptidase, 1
pcr detection, 1
migrations, 1
lc-ms/ms, 1
olfactory cue, 1
neuromuscular junctions, 1
laboratory assay, 1
antlions, 1
guard behaviour, 1
adult worker bee, 1
korea, 1
ecosystem services, 1
weed biology, 1
amino acid abundances, 1
feracol, 1
modeling, 1
selection program, 1
antifungal effect, 1
food supplementation, 1
peptidoglycan, 1
glycylation, 1
co2 production, 1
non-target species, 1
chelex, 1
a. m. macedonica, 1
removal, 1
data mining, 1
aloes, 1
organochlorines, 1
floral visitors, 1
cockroaches, 1
coconut palm, 1
eryngium alpinum, 1
clock gene, 1
eastern spain, 1
apiaceae, 1
curtain, 1
similarity indexes, 1
major royal jelly protein 3 (mrjp3), 1
honeybee communication, 1
coi-coii, 1
varroa spp., 1
chile, 1
pyemotes tritici parasitoid, 1
hmf, 1
tetramic acids, 1
first optic ganglion, 1
a. florea, 1
pear pollination, 1
biparental inbreeding, 1
mating success, 1
first-order interneurons, 1
honeybee products, 1
photolysis, 1
body condition, 1
population origins, 1
atomic absorption, 1
microsatellite (ssr), 1
micrococcaceae, 1
pupation success, 1
embedding dimension, 1
baccharis dracunculifolia, 1
sucrose receptor, 1
bee cliffs, 1
12-o-isopropylidene-3-o-palmitoylglycerine, 1
honey bee predators, 1
eggshell, 1
coalescent, 1
c catalytic subunit, 1
cavity selection, 1
microbial control agent, 1
crab spider, 1
dna-pkcs, 1
racemic analog, 1
histolysis, 1
free radical-scavenging activity, 1
propodeum, 1
apposition compound eye, 1
fecundity, 1
lig, 1
invariance, 1
shocking surface, 1
fmmu, 1
larrea tridentata, 1
memantine, 1
brain imaging, 1
tragedy of the commons, 1
sperm longevity, 1
immune suppression, 1
west bengal, 1
e. cinerea, 1
integumental puncture, 1
stores, 1
methyllycaconitine, 1
consciousness, 1
collective decision making, 1
honeybee-collected pollen /, 1
bee parasites, 1
tackykinin, 1
drosophila s2 cells, 1
homeostasis, 1
heuristic, 1
immunochemical analysis, 1
behavioural sleep, 1
evolution of host parasite relations, 1
rose, 1
valencia, 1
insect learning, 1
cue, 1
styrian oil pumpkin, 1
sampler, 1
bee counter, 1
brood invasion, 1
sensitivity of bee, 1
flavonoid profile /, 1
injection, 1
diet diversity, 1
liquid chromatography-mass spectrometry, 1
exon duplication, 1
cutaneous receptive fields, 1
angelita, 1
behavioral models, 1
orcinol dimethylether, 1
riparian forest, 1
12-o-isopropylideneglycerine, 1
inclusive fitness, 1
reproductive ecology, 1
economic threshold, 1
cryptococcus neoformans var. grubii, 1
sonneratia apetala, 1
bottle gourd, 1
drylands, 1
nerves, 1
eusocial hymenoptera, 1
grouping, 1
na +-k+ atpase, 1
brood comb, 1
allium cepa l., 1
spiracle, 1
ascosphaera aggregata, 1
odor processing, 1
monoesters, 1
microtubular doublets, 1
metabotropic glutamate receptor, 1
herb extract, 1
biochemical fingerprinting, 1
campo rupestre, 1
defense behavior, 1
r regulatory subunit, 1
wintering apis mellifera, 1
protein engineering, 1
calylophus, 1
internet hosting, 1
amorphogenic effects, 1
social inhibition, 1
bee foraging distance, 1
medical imaging, 1
splice variant, 1
voltage-sensitive currents, 1
parasitic pupal wounds, 1
hawkmoths, 1
colony size, 1
actin nuclear tubulin, 1
simulation, 1
range, 1
proboscis conditioning, 1
sucrose responsiveness, 1
burma, 1
sleep deprivation, 1
transhumance, 1
down syndrome cell adhesion molecule (dscam), 1
common wasp vespula vulgaris, 1
monilinia vaccinii-corymbosi, 1
nectar-robbing, 1
zosteropidae, 1
capsaicin-sensitive primary afferent, 1
female, 1
beehives, 1
fungal control, 1
hcn-channel, 1
categorization, 1
co-inertia analysis, 1
bee (apis), 1
sticky board method, 1
ischaemia-reperfusion, 1
croton urucurana, 1
optical coherence tomography, 1
invasive organisms, 1
genetic transmission, 1
receptor subtypes, 1
differential display pcr, 1
transforming growth, 1
temporal variation, 1
natural comb, 1
pbc phosphate-binding cassette, 1
tissue/organ-specific expression, 1
secondary plant products, 1
accessory gland, 1
minimal inhibitory concentration (mic), 1
meliphagidae, 1
proinflammatory cytokine, 1
balsaminaceae, 1
insect society, 1
taste hairs, 1
fragmentation, 1
sunderbans, 1
population status, 1
thomisus spectabilis, 1
paenibacillus spp., 1
queen elimination, 1
juvenile hormone receptor, 1
resinous exudate, 1
biomimicry, 1
v-cathepsin, 1
resource partitioning, 1
kekkon, 1
multifloral honey, 1
annual life cycle, 1
kinetic characteristics, 1
honeybee larva, 1
acacia, 1
glutamate, 1
artificial diet, 1
pheromone trapping, 1
free radicals, 1
nhej, 1
aspergillus spp., 1
anopheles, 1
persistent spontaneous nociception, 1
heat production rate, 1
azadirachtin, 1
floral honey, 1
east coast fever, 1
carniolan, 1
behavior recognition, 1
bees diseases, 1
biological inspiration, 1
macrophage, 1
queen honey bee, 1
neurologic outcome, 1
virus dynamics, 1
pollinators conservation, 1
queenless colony, 1
china 2 genotype of varroa destructor, 1
food source profitability, 1
sensibility, 1
lung cancer, 1
social policing, 1
