Label,weight
aloe vryheidensis, 1
paraquat, 1
5-diene, 1
virulence, 1
red dwarf honeybee, 1
destabilizing elements, 1
glutathione s-transferases, 1
12-dibromoethane, 1
self-fertility, 1
nosema bombi, 1
honey plants, 1
confinement behavior, 1
(e)-9-ketodec-2-enoic acid, 1
meliponine species, 1
nannotrigona testaceicornis, 1
drosophila erecta, 1
hill bees, 1
cell transplantation, 1
genetically diversified plant, 1
blooming, 1
area of create, 1
mitotic index (mi), 1
indigenous plants, 1
inverted sugar, 1
flower traits, 1
spectrophotometry, 1
its-1, 1
its-2, 1
sperm length, 1
biparental males, 1
t-antigen, 1
chromosome aberrations (ca), 1
linepithema humile, 1
nerve regeneration, 1
prunus avium, 1
video link, 1
flower production, 1
argiope bruennichi, 1
starch, 1
directional data, 1
tropical rain forest, 1
proliferating cell nuclear antigen, 1
carrier, 1
listeria monocytogenes, 1
sugar reward, 1
economy, 1
hainan island, 1
voltammetry, 1
competition avoidance, 1
insect venom allergy, 1
agastache urticifolia, 1
environmental risk, 1
fungus, 1
bacterial distribution, 1
computer simulation, 1
larinioides cornutus, 1
meiosis, 1
frap, 1
honey bees pathology, 1
synaptic circuits, 1
ecological honey, 1
information propagation, 1
bee botany, 1
neuropeptide precursor, 1
brown soft scale, 1
tyramine beta-hydroxylase, 1
scent mark, 1
plumbago auriculata, 1
social insect symbiont, 1
genetic linkage map, 1
drosophila pseudoobscura, 1
colony's nectar influx, 1
terramycin, 1
population fluctuation, 1
formic acid fumigator, 1
intermediate technology, 1
nmda glutamate receptor, 1
swarm robotics, 1
computational model, 1
social decision making, 1
nosema apis disease, 1
diagnostic test, 1
eucera notata, 1
apocynaceae, 1
brood combs, 1
ionising radiation, 1
adaption, 1
coi-coii patterns, 1
spatial pattern, 1
lethality, 1
physico-chemical composition, 1
societies, 1
asphodelaceae, 1
sterilization, 1
nicotiana spp. honeybees, 1
western honeybee, 1
3d reconstruction, 1
rna virus, 1
food web, 1
sting management, 1
chemical dimorphism, 1
chill sensitivity, 1
flower models, 1
purge & trap, 1
myelin protein evolution, 1
mcmc, 1
meat, 1
double pareto-lognormal distribution, 1
feeding station, 1
ethnobotany, 1
flower signal, 1
ground speed, 1
schinus terebenthifolius, 1
glutathione-s-transferase, 1
requeen, 1
uorf, 1
insecticide targets, 1
floral galls, 1
c6 glioma cell, 1
virgin queen pheromones, 1
carboxylesterase, 1
sampling method, 1
depositor, 1
strips, 1
camp-dependent signalling cascade, 1
muscle contraction/relaxation, 1
introduced honeybees, 1
spring ephemerals, 1
agar diffusion assay, 1
power-law scaling, 1
autoimmunity, 1
added value, 1
spherical hypothesis tests, 1
metabolic enzyme, 1
radial/tangential, 1
pancrustacea, 1
hr38, 1
melittophiles, 1
a. cerena indica fab., 1
phenolic, 1
spider toxins, 1
inos, 1
agricultural weeds, 1
recommendations, 1
sting extension test, 1
supplemental pollination, 1
lariophagus distinguendus, 1
bacillus licheniformis, 1
constitutive activity, 1
peptide phage display, 1
venom collection, 1
plant uptake, 1
ant / homopteran mutualism, 1
agriotes, 1
56-kda protein, 1
position weight matrix, 1
genotype-environment interactions, 1
liotrigona, 1
open fertilisation, 1
proteomics, 1
pollination niche, 1
steroid hormone receptor, 1
natural infestation, 1
companion animals, 1
aedes, 1
protein sources, 1
kin conflict, 1
mated queen, 1
rolling circle plasmid, 1
quality criteria, 1
cucurbita maxima, 1
honeybee virus, 1
tetraspan transmembrane proteins, 1
r element, 1
apis mellifera cypria, 1
bee nest density, 1
repellence, 1
mass spectrometry peptide sequencing, 1
signaling, 1
hyaluronidase inhibitors, 1
antenno-cerebral tract, 1
crithidia mellificae, 1
nursing behavior, 1
developmental plasticity, 1
18s, 1
blooming length, 1
drosophila glucose transporter, 1
novaluron, 1
game theory, 1
mtdna variation, 1
electrospray ionization, 1
olfactory sensitivity, 1
honeys, 1
afrotropical, 1
german cockroach, 1
rar, 1
biomagnification, 1
sandy coastal plain, 1
plant-insect interaction, 1
domestication, 1
strength, 1
bacillus pumilus, 1
litchi flowers, 1
malachidae, 1
fxr, 1
bee mite, 1
ribosomal rna gene, 1
cg3056, 1
escontria chiotilla, 1
ctenocephalides felis, 1
plp/dm20, 1
rectal contents, 1
reporter assay, 1
azores, 1
correlation, 1
dsrna, 1
apis mellifera caucasico, 1
protease cascade, 1
(2e)-10-hydrodecenoic acid, 1
nectar palatability, 1
stinging insects, 1
nutritional content, 1
sciarids, 1
hymenoptera stings, 1
bradykinin-related peptides, 1
petunia xhybrida, 1
ucr motifs, 1
annual honey production, 1
russian bees, 1
14-dichlorobenzene, 1
bombus bimaculatus, 1
insulin receptor, 1
labels, 1
peptide synthesis, 1
acyrtosiphon, 1
amoeba disease, 1
12s, 1
madeira, 1
partial loads, 1
food source, 1
strand-bias, 1
nectar and pollen sources, 1
phagostimulants, 1
task threshold, 1
intracolonial selection, 1
glutamine-rich hexamerin, 1
subspecific taxonomy, 1
altitudinal field, 1
nuptial flight, 1
maximum carrying capacity, 1
philanthus triangulum, 1
royalactin, 1
cauliflower (brassica oleracea), 1
icarapin, 1
ribosomal rna, 1
cellulose degradation, 1
appetitive conditioning, 1
antagonism, 1
method validation, 1
matrix metalloproteinase-9 (mmp-9), 1
recombination frequency, 1
venom immunotherapy, 1
non-linear optimization, 1
micronuclei (mn), 1
economic importance, 1
ocimene, 1
government policies, 1
microcellular foam, 1
paradoxopoda, 1
fruiting, 1
pollination syndromes, 1
dra i restriction, 1
trypanosomes, 1
tachykinin-related peptide, 1
paederia foetida, 1
stinger, 1
differentiation human leukemia hl-60 cells, 1
o lineage, 1
arthropoda, 1
transpiration, 1
stigmatic exudate, 1
pollen load, 1
niche, 1
insect glucose transporter, 1
argentine ant, 1
protein kinase b, 1
yungas, 1
reverse transcriptase, 1
seed mixture, 1
clusia hilariana, 1
single-reservoir operation, 1
host-pathogen interaction, 1
abpv, 1
pheromonal dominance, 1
signal peptide, 1
chelicerata, 1
glandular degeneration, 1
acylpolyamine toxins, 1
rnainterference, 1
deciduous forest understory, 1
honeybee isoenzymes, 1
vitamin, 1
bacillus megaterium, 1
community ecology, 1
honeybee intestine, 1
traditional production, 1
heteroplasmy, 1
subtractive hybridization, 1
ets, 1
raw honey, 1
arachis hypogaea l., 1
pear flowers, 1
serine protease homolog, 1
apismellifera, 1
dopamine receptors, 1
crabronidae, 1
pollinator shift, 1
trichodex, 1
eggplant, 1
graves' disease, 1
phenylethanol, 1
byrsonima, 1
beauveria, 1
information center, 1
colonisation, 1
morphological character, 1
mint leaves, 1
lucilia, 1
bee envenomation, 1
gpm6a, 1
free running period, 1
gpm6b, 1
reactive oxygen species (ros), 1
teleostei, 1
16s, 1
genomic imprinting, 1
renal failure, 1
habitat disturbance, 1
signal ontogeny, 1
tumor marker, 1
grifolin, 1
naphthalene, 1
rifampicin-resistant mutant, 1
cucurbit, 1
representational difference analysis, 1
seed coating, 1
restinga, 1
apple pollination, 1
bzip, 1
swarm-bot, 1
fluorescent dye, 1
honeybee bodies, 1
(2e)-9-hydroxydecenoic acid, 1
millefiori, 1
visual cognition, 1
mutualistic relationships, 1
cold anaesthesia, 1
sol-1, 1
honey bee pathology, 1
japanese honeybee, 1
bee distribution, 1
organization of work, 1
normalized guidance, 1
acid gland, 1
polymer, 1
jordan valley, 1
cdna microarrays, 1
orchid bee, 1
pneumatic seed drills, 1
voi, 1
protein diets, 1
multivariate statistics, 1
cucurbita moschata, 1
prevalences, 1
cross-reactive carbohydrate determinants, 1
specialization, 1
diets, 1
mummified, 1
mmxf, 1
retroactive interference, 1
crithidia bombi, 1
5.8s, 1
worker quality, 1
individual-based model, 1
antioxidant property, 1
brassicaceae, 1
gene synteny, 1
pelizaeus-merzbacher disease, 1
reproductive fission, 1
varroa destructor (anderson & trueman), 1
sugar syrup, 1
catharanthus roseus, 1
allosteric enzyme, 1
mtdna sequences, 1
nd2 sequencing, 1
muxf, 1
electrospray ionization mass spectrometry, 1
drone comb cells, 1
condylops, 1
cellular stress, 1
edge, 1
brassica napus l., 1
gelsemium sempervirens, 1
floral ecology, 1
sid-i, 1
stingless bee honey, 1
tergal glands, 1
reproductive system, 1
rosa multiflora, 1
cell blood count, 1
beekeeping industry, 1
glue, 1
entomopathogenic fungi, 1
alignment, 1
virulence determinant, 1
spme, 1
conidiobolus coronatus, 1
antioxidant genes, 1
tandem mass spectrometry, 1
developmental instability, 1
lateral horn, 1
honest signal, 1
voltage-gated sodium channel, 1
evolutionary robotics, 1
dicistroviridae, 1
plant-animal interaction, 1
antioxidant enzyme, 1
sexual communication, 1
serpin, 1
neolasioptera crataevae, 1
crustaceans, 1
corn sowing, 1
calcium imaging, 1
metal ion chelation, 1
matrix metalloproteinase-2 (mmp-2), 1
alignace, 1
pollen specialization, 1
outcrossing rates, 1
nigeria, 1
nectariferous plants, 1
(2e)-9-oxodecenoic acid, 1
28s, 1
pollen load traps, 1
chico, 1
rhabdomyolysis, 1
musca, 1
metal tolerance, 1
africanised honey bee, 1
mast cell, 1
transmembrane ampa receptor regulatory protein (tarp), 1
selectivity, 1
fumagillin (dicyclohexylamine), 1
economic, 1
recombinant allergen, 1
effective pollination period, 1
glr-1, 1
orb-web spider, 1
sunbird, 1
photoreceptor cell specific nuclear receptor, 1
orphan receptor, 1
natural mortality, 1
flight behavior, 1
pheromonal competition, 1
amine receptors, 1
haplo-diploid, 1
arginine kinase, 1
e75, 1
geometric brownian motion, 1
mating status, 1
crataeva religiosa, 1
dance behaviour, 1
marketing, 1
improvement pathways, 1
micelle, 1
insecticide resistance, 1
regional distribution, 1
niemann-pick c proteins, 1
consumption, 1
troponin t. superoxide dismutase, 1
honey composition, 1
paralysis, 1
grey mould, 1
seven-up, 1
nectar color, 1
crop evolution, 1
robertsonian chromosome rb (4.19), 1
mass spectrometry mechanism, 1
prey analysis, 1
gamma distribution, 1
neurotransmitter receptors, 1
chimeras, 1
spring management, 1
trophobiosis, 1
cellbio, 1
trans-muurola-4(14), 1
lc-ms, 1
resilience, 1
host switch, 1
worker longevity, 1
growth factor, 1
wax moth, 1
sxl, 1
flying, 1
honeybee nutrition, 1
fynbos, 1
hex 110 gene, 1
valley, 1
cherry pollination, 1
withdrawal period, 1
ethanolic extracts, 1
candida albicans, 1
trichomes, 1
brevibacillus laterosporus, 1
honey bee glut8, 1
mitochondrial haplotypes, 1
pygmies, 1
3d-reconstruction, 1
apitoxin, 1
prunus armeniaca, 1
murici, 1
ginkgolic acid, 1
fatty acid, 1
p. americana, 1
sysneuro, 1
flag-like bract, 1
tylosins, 1
transgenic bt-cry1ac cotton, 1
pollen viability, 1
chapada diamantina, 1
temperate region, 1
carbohydrate epitopes, 1
wild population, 1
ornitogamy, 1
trigona spp., 1
proteinase, 1
extra-floral display, 1
igs, 1
quantitative fluorescent pcr (qf-pcr), 1
brain senescence, 1
lygus lineolaris, 1
biochemical variables, 1
gas chromatography-mass spectrometry, 1
papaver somniferum, 1
chinese honeybee, 1
stage-dependent aging, 1
neotropics, 1
venom composition, 1
dicyclohexylamine (fumagillin), 1
hypertension, 1
genetic algorithm, 1
cytochrome oxidase i, 1
environmental stress, 1
restoration, 1
lymphocyte cell culture, 1
nitric oxide, 1
niche partitioning, 1
phosphorus, 1
hepatocyte proliferation, 1
plain bees, 1
contextual learning, 1
fluorescence, 1
iberian penninsula, 1
tribolium, 1
hyal1, 1
mussel organ, 1
seasonal swarming, 1
growth and development, 1
insect metabolome, 1
multihost parasites, 1
peptidomics, 1
