Label,weight
mmp, 1
water, 1
plant diversity, 1
insects and weeds, 1
alien plant, 1
drone egg, 1
relaxation, 1
causality, 1
calreticulin, 1
dna barcode, 1
organo-phosphates, 1
colletidae, 1
performance criteria, 1
nectar thieves, 1
larva production, 1
acc-royalisin, 1
nesting trees, 1
invertebrate carrion, 1
products, 1
antibacterial properties, 1
insulator evolution, 1
honeybee viral diseases, 1
honeybee forages, 1
milbenfall, 1
honey-bee pollen mix, 1
ly294002, 1
radish, 1
honeybees 'health, 1
bombyx mori nucleopolyhedrovirus, 1
wild honeybee species, 1
austria, 1
reproductive swarms, 1
reproduction rate, 1
cost of cultivation, 1
antagonistic activity, 1
honeybee conservation, 1
a. cerana cerana, 1
lippia, 1
explosive release of pollen, 1
raphanus sativus, 1
intensive development, 1
ultraviolet reflection, 1
eugenol, 1
myosin vi, 1
tuned-error/waggle, 1
snapshot matching, 1
brain atlas, 1
ethanol extract of propolis, 1
butternut squash, 1
salvia farinacae, 1
insect observations, 1
trait measurements, 1
isolation distance, 1
hybrid variety, 1
domain organization, 1
vespula species, 1
neural networks, 1
sulfur, 1
biotic, 1
orannpv, 1
speed estimation, 1
cms line, 1
stand growth, 1
serratia marcescens gei, 1
helianthus spp, 1
extreme vertices design, 1
host-parasitoid interaction, 1
cleaning stages, 1
inorganic contaminants, 1
sensory attributes, 1
selective visitation behavior, 1
recruitment signaling, 1
whole genome sequences, 1
distance measurement, 1
yemen, 1
fagopyrum esculentum, 1
flower resources, 1
honigbiene, 1
ecosystem functioning, 1
plutella xylostella, 1
"jurema preta", 1
spv, 1
entrance guards, 1
yellowjacket, 1
rubidium, 1
color learning, 1
west-nile, 1
hamamelidaceae, 1
stored pollen, 1
curcumin, 1
mediterranean woodland, 1
conspecific parasitism, 1
lentivirus transduction, 1
dillwynia sieberi, 1
brain structure, 1
local environmental variation, 1
amino acid content, 1
cleansing, 1
epistasis, 1
andrenidae, 1
epigenetic profiling, 1
displacement activity, 1
sword, 1
crude bee venom lyophilized powder, 1
ionotropic glutamate receptors, 1
kurstaki, 1
inka cell, 1
gene body methylation, 1
toxic honey, 1
fourth international conference in africa for comparative physiology and biochemistry, 1
biomimetic cellular solids, 1
nutrient, 1
mixed species, 1
reverse-transcriptase pcr, 1
mediterranean type climates, 1
honey bee stressors, 1
hepatocyte, 1
radar tracing, 1
enzyme inhibitors, 1
bee attractiveness, 1
sulfonamides, 1
chloroplast dna, 1
agricultural landscapes, 1
negative feedback, 1
laminarin, 1
f1-atpase, 1
natural out-crossing, 1
honeybee selection, 1
infection levels, 1
queen signal, 1
orius laevigatus, 1
arbeitsteilung, 1
reproductive behavior, 1
honeybee worker, 1
evolution of brain asymmetry, 1
atherogenic diet, 1
ugandan honey bees, 1
mrjp-3, 1
e-nose, 1
duplicate recessive genes, 1
glutathione-s-transferases, 1
heterostylum, 1
neonicotinoid insecticides, 1
response threshold concept, 1
fatty alcohol, 1
timing, 1
gap genes, 1
mexican plant extracts, 1
isolated mating, 1
kastenunterschiede, 1
cleft lip/palate syndrome, 1
n-linked glycans, 1
gsk3, 1
sponge gourd plant, 1
sod, 1
plant secretions, 1
axis formation, 1
buffer zone, 1
non-timber forest products, 1
accurate mass matching, 1
genetic detection, 1
acanthorhynchus tenuirostris, 1
brood parasitism, 1
selenium, 1
expectations, 1
seed germinability, 1
colletotrichum gloeosporioides, 1
comb-building, 1
honeybee gut microbiota, 1
ecdysis triggering hormone, 1
oplostomus haroldi, 1
ovule discounting, 1
chromatin, 1
resistance to a. tumida, 1
hidden break, 1
richness, 1
garambullo, 1
entomopathogenic nematodes, 1
predator, 1
good management practices, 1
illinois plants, 1
mitochondriale dna, 1
case control study, 1
piwi, 1
ecosystem function, 1
viable offspring, 1
silver, 1
sublethal concentration, 1
frankliniella occidentalis, 1
suicide, 1
cumulative stress, 1
interval mapping, 1
geographical origin, 1
quercetin, 1
foundress mother mites, 1
medicinal uses, 1
mating flight time, 1
hierarchical structure, 1
intestinal microorganism, 1
diagnostic radioentomology, 1
nectary pore, 1
invasive plants, 1
brazilian center west, 1
eisenia fetida, 1
microwave oven, 1
bee competition, 1
colony organization, 1
intestine-proventriculus, 1
cellular signaling, 1
spider, 1
pheromon, 1
pillager, 1
lipophorin, 1
internal ribosome entry sites, 1
kars plateau, 1
karyotype, 1
floral neighborhood, 1
fragaria x ananassa duch., 1
pollen thieves, 1
nesodynerus, 1
oxygen-induced retinopathy, 1
mass flowering, 1
natural infection, 1
secretome, 1
ca2+-signaling pathway, 1
rasse, 1
catay honey, 1
eth receptor, 1
thomsen-friedenreich antigen (t-antigen), 1
goodbug mix, 1
hamilton's rule, 1
sub-lethal, 1
localization, 1
flower-visitor community, 1
serial object detection, 1
wax ester, 1
forskolin, 1
vernonia amygdalina, 1
pollen syndrome, 1
daphnia magna, 1
ephestia kuehniella, 1
weed, 1
mdbk cells, 1
branchio-oculo-facial syndrome, 1
open pollinated variety, 1
hot balling, 1
safety distance, 1
multiple reversal, 1
nitrogen freeze assay, 1
diagnosis of the disease, 1
anti-proliferative, 1
ischemic/reperfusion injury, 1
nectar replenishment, 1
behavioural alteration, 1
feed, 1
water distribution networks, 1
plant fitness, 1
blossom honey, 1
cd63, 1
quality labels, 1
metabotropic glutamate receptors, 1
seasonality, 1
sleep rebound, 1
breeding lines, 1
notch, 1
nonnative plant, 1
amazon forest, 1
nectar-feeding bats, 1
stepped spillway, 1
honeybee pollination, 1
pollen quantity and quality, 1
dna barcoding, 1
niger, 1
olfactory per conditioning, 1
buzz run, 1
chemical messengers, 1
winter storage facility, 1
cymbopogon nardus, 1
karl fischer titration, 1
tracheenmilbe, 1
plastic, 1
survivability, 1
16s rrna specific primers, 1
colocalization, 1
cytochrome p450 mono-oxygenase, 1
analgesic, 1
silkworm silk, 1
floral trait, 1
polygonaceae, 1
antibiotic resistance, 1
10h2da, 1
chromatin insulators, 1
maze learning, 1
slc2a, 1
native flora, 1
hot days, 1
beaf-32, 1
asymmetric specialization, 1
colony age, 1
drohn, 1
honey-bee mating optimization (hbmo) algorithm, 1
thermogravimetry analysis, 1
anticholinesterase, 1
buckfast bees, 1
intestine system, 1
secondary forest, 1
amarydillaceae, 1
biotransformation, 1
reproductive ground plan, 1
nectar-feeding passerines, 1
toxicity test, 1
computer method, 1
antidiabetes, 1
colony depopulation, 1
coastal dune, 1
octapeptide, 1
chlorfenvinphos, 1
stingless honey-bee species, 1
melaleuca viridiflora, 1
accmrjp1, 1
nest initiation, 1
troponin t, 1
recombinant peptide, 1
landscape complexity, 1
colony hunger, 1
combretum nigricans, 1
hypoxia-inducible factor-1, 1
hr46, 1
immunocompetence, 1
effective pollinator, 1
lemon juice, 1
maize sowing, 1
proliferation activity, 1
a. mellifera ligustica, 1
agronomy, 1
insulin/insulin-like signaling, 1
isoacceptor, 1
brief piping signal, 1
yellow jacket, 1
virus prevalence, 1
insect antiviral immunity, 1
cheating honey bee, 1
abdominal writhings, 1
coriaria arborea, 1
algarve, 1
landmark navigation, 1
verpuppungstemperatur, 1
non-target insect species, 1
seedless, 1
syrphid fly, 1
de minas, 1
local density, 1
visitation patterns, 1
wing morphometry, 1
caucasian bees, 1
hungry pollinator, 1
oil radish, 1
oilseed, 1
pollinator agent, 1
animal husbandry, 1
linalool derivatives, 1
probiotic bacteria, 1
amps, 1
rna-containing bee viruses, 1
gastroprotective, 1
vitellogenin yolk protein, 1
penalized likelihood, 1
stand age, 1
eucalyptus spp., 1
non-natal parasitism, 1
southwest iran, 1
protein binding, 1
black cumins, 1
imaginal disc growth factor, 1
phenazines, 1
insect control, 1
risk elements, 1
human interference, 1
brood pheromone variation, 1
sun-compass orientation, 1
legende arbeiterinnen, 1
sunhirds, 1
genetic determinism, 1
honey bee health, 1
patagonian honeys, 1
mite-away quick, 1
helical amps, 1
ovariolen, 1
amlac2, 1
age of worker bees, 1
aethopyga christinae, 1
honey plant flowers, 1
shield, 1
production cost, 1
chamomile, 1
5-hydroxymethylfurfuraldehyde, 1
nucleolar, 1
selection differential, 1
in vitro diagnosis, 1
prostephanus truncatus, 1
homoenolate anion, 1
syrphid, 1
constraints and opportunities, 1
ethyl oleate, 1
indirect interactions, 1
host-pathogen interactions, 1
salivary system, 1
glut, 1
dominant, 1
nested network, 1
racial characteristics, 1
cyrtanthus breviflorus, 1
lannea kerstingii, 1
abiotic, 1
sector condition, 1
pollen nutrition, 1
nutzung, 1
ssh, 1
missense mutation, 1
nesting success, 1
computational modeling, 1
pilosocereus leucocephalus, 1
worker and queen, 1
polyphagous, 1
aluminum, 1
seminal fluid proteins, 1
monitoring insecticide resistance, 1
ligand-binding, 1
ecosystem sustainability of ecosystems, 1
intraspecific parasitism, 1
plant establishment, 1
aphid viruses, 1
cyrillic small letter gheee cyrillic signcyrillic small letter gheee cyrillic signe., 1
baits, 1
tolerance character, 1
xysticus, 1
over-wintering survival, 1
mixed mating system, 1
orchids, 1
unifloral, 1
eilat, 1
malformations, 1
gaze stabilization, 1
bee fauna, 1
reward value, 1
predatory potency, 1
isolated soy protein, 1
steinernema spp., 1
recovery sleep, 1
alternative pollinator, 1
agricultural cooperative, 1
aizawai, 1
watercress oil, 1
nafld, 1
task bias, 1
udzungwa, 1
cytochrome p450s, 1
human umbilical vein endothelial cells, 1
rare diseases, 1
soil seed bank, 1
flowering stage, 1
pollinating efficiency, 1
stop-signal, 1
macronutrients, 1
honey bee (apis mellifera l.), 1
egg dumping, 1
fruit crops, 1
drinking water, 1
ziziphus spp., 1
behavioral experiment, 1
propolis essential oil, 1
integrated weed management, 1
full length cdna, 1
statistical physics, 1
wax residue, 1
5.8s rrna, 1
mixed species infection, 1
image registration, 1
beer yeast, 1
aqaba, 1
cymbidium, 1
dynein, 1
c-type, 1
distylous, 1
insecticide residues, 1
enzyme-linked immunosorbent assay, 1
geometric angle, 1
restorer line, 1
silverleaf, 1
social architecture, 1
bee venom phospholipase a2 (bvpla 2), 1
vitrifizierung, 1
ovarian activation, 1
south tyrol, 1
syzygium aromaticum, 1
behavioural fever, 1
lc-dad-ms/ms, 1
invasive, 1
palynological analysis, 1
paraffin, 1
tropical conditions, 1
molecular mechanism, 1
arsenic, 1
maxilla-labium, 1
insect population, 1
quechers, 1
sequence divergence, 1
specific hsp90, 1
mortality rates, 1
gene horizontal transfer, 1
style movement, 1
quantitative pcr (qpcr), 1
bioanalyzer, 1
dark chocolate pralines, 1
genetic, 1
referential communication, 1
multitrophic interactions, 1
feeding interval, 1
coliforms, 1
colony parameters, 1
freshwater wetland, 1
nutritional control, 1
tilia cordata, 1
sugar-fed, 1
acacia spp., 1
confectionary, 1
tactile stimulus, 1
natural habitat conservation, 1
worker jelly, 1
anthocyanin, 1
patterson bindweed, 1
integrated crop pollination, 1
semi-natural habitats, 1
apis mellifera carnica poll drone larvae, 1
brinjal, 1
single-nucleotide polymorphism, 1
unfruitfulness, 1
altruism, 1
psyllid, 1
n-glycosylation site, 1
multiresidue methods, 1
nakhchivan, 1
c-banding, 1
n. vitripennis, 1
camponotus, 1
dental caries, 1
mixed media survey, 1
crop pollination service, 1
virus persistence, 1
procedure, 1
cd203c, 1
organochlorine insecticides, 1
pmf, 1
evolutionary genomics, 1
beetles, 1
nigella sativa, 1
economic thresholds, 1
honeybee enemies, 1
hive entrance learning, 1
nature reserve, 1
ecological functions, 1
pollen mass filter (pmf), 1
heat production by brood, 1
neuron reconstruction, 1
flight speed, 1
technology, 1
vitrification, 1
leafhopper, 1
ovary size, 1
patty blend formulations, 1
pax, 1
agricultural practices, 1
leaf color, 1
porcine coronary artery, 1
anticodon, 1
aversive conditioning, 1
intrinsic rate of natural increase, 1
propolis deposit, 1
codon usage, 1
field cages, 1
profitability index, 1
trehalose transporter, 1
phenotypic characteristics, 1
phenolic acid esters, 1
honey-bee apis mellifera, 1
caffeic acid phenethylester, 1
heating of brood, 1
plant-visitor system, 1
single-chain variable fragment antibody, 1
food distribution, 1
biological method, 1
cpti, 1
chicken embryos, 1
reproductive ground plan hypothesis, 1
mite lethality test, 1
v. destructor, 1
enephosphoramide carbanion, 1
nocardiopsis, 1
morphometric, 1
pollen hoarding, 1
columnar cactus, 1
colony amalgamations, 1
morphometrie, 1
low temperature, 1
rare and dominant species, 1
standardization, 1
fatty acyl-coa reductase, 1
tihama plain beekeepers, 1
basic recruitment number, 1
housekeeping enzyme, 1
epd, 1
habitat condition, 1
argentinean honeys, 1
romk, 1
dance/distance, 1
evolutionary co-option, 1
landing, 1
cumberland plain woodland, 1
microfungus, 1
developmental stability, 1
beetle transcriptome, 1
bcl-2, 1
juvenile hormone epoxide hydrolase, 1
insect defense, 1
t-tube maze, 1
resistance mechanisms, 1
male varroa, 1
biocontrol agents, 1
transformer, 1
rnp, 1
pesticide exposure, 1
boric acid, 1
linseed oil, 1
identifikationsfunktionen, 1
ecdysis behavior, 1
intensive agriculture, 1
antagonistic activities, 1
arboviruses, 1
honey bees mating optimization, 1
protein synthesis inhibitor, 1
anim behav, 1
recycling, 1
microrna, 1
apifauna, 1
sting extension reflex, 1
insulin-like signalling, 1
cry1ac, 1
heterorhabditis spp., 1
viral pathogens, 1
internal factors, 1
california usa, 1
moulds and yeast, 1
mitochondrial pseudogenes, 1
fossils, 1
tick, 1
aloe maculata, 1
quantitative trait locus, 1
sunflower diseases, 1
local diversity, 1
honeybee propolis, 1
pollen presentation, 1
success, 1
rna interference (rnai), 1
hyaluronidases, 1
intracolonial genetic diversity, 1
evolutionary rate, 1
malnutrition, 1
biological vector, 1
epicuticular compounds, 1
carbonyl protecting group, 1
honey bees prunus persica, 1
radiolabel, 1
offspring fitness, 1
gondwana, 1
cell line, 1
mosquitoes, 1
de-oiled leaves, 1
wing deformity, 1
electromagnetic field, 1
heliconius, 1
immune function, 1
uhrf1, 1
mosquito plant feeding, 1
glycosylation, 1
channel, 1
genome evolution, 1
participatory rural appraisal, 1
polymorphismus, 1
phylogenomics, 1
p-site inhibitor, 1
visual learning ability, 1
f1fo-atp synthase, 1
taqman, 1
winter colony mortality, 1
hepatic steatosis, 1
signal precision, 1
basophil activation, 1
marker assisted selection, 1
comparative toxicology, 1
eukaryotic expression, 1
exotic flora, 1
antinociceptive, 1
atlantic forest, 1
bs-seq, 1
nosema spp, 1
brood cappings, 1
scanning differential calorimetry, 1
honeybee virus primers, 1
classification and regression tree analysis, 1
painted apple moth, 1
diploid, 1
pediculus, 1
agro-ecology, 1
ontology, 1
spermatozoen, 1
lasius niger, 1
queen bee pheromones, 1
bombus hypocrita, 1
hover, 1
constraint, 1
spodoptera exigua, 1
springtail electrophysiology, 1
sideroxylon obtusifolium, 1
strength of honeybee colonies, 1
care-giving, 1
puccinia jaceae f.s. solstitialis, 1
bombus deuteronymus, 1
carthamus tinctorius, 1
tagetes bonanza, 1
neurofibril, 1
steam cooker, 1
environmental variables, 1
hif prolyl hydroxylase, 1
weed pollination, 1
hygieneverhalten, 1
honey bee venom allergy, 1
zosterops japonicus, 1
honeybee colony loss, 1
r. hybrida, 1
analytical methods, 1
united states, 1
mitosis, 1
vegfr-2, 1
microstructure, 1
environmental policy, 1
composition of visits, 1
caffeoylquinic acid, 1
optimum design, 1
gm crops, 1
hatching rate, 1
cordia leucocephala, 1
membrane potential and odor perception, 1
foraging energetics, 1
cell division, 1
caucasian honey bee, 1
sapotaceae, 1
maize grain, 1
tilia tomentosa, 1
elastic modulus, 1
lablab, 1
symbiosis, 1
activity of diastase, 1
detoxification genes, 1
relaxed molecular clock, 1
enantiomeric fractions, 1
ca 2+/cam, 1
nicotinic, 1
casein, 1
s. persica, 1
statistical shape model, 1
cadmium exposure, 1
polliniferous flora, 1
honey bee colony, 1
eustenopus villosus, 1
sirtuin, 1
teia anartoides, 1
discrimination of races, 1
colony collapse disorder (ccd), 1
synovial fluid, 1
natural honeycombs, 1
body lice, 1
ventricular cells, 1
intestines, 1
n. ceranae, 1
pollination activity, 1
adjuvant arthritis, 1
worker behaviour, 1
cid, 1
structure-activity relationship, 1
antimicrobial defense, 1
breakage level one, 1
propolis extract, 1
paternal effects, 1
histochemical, 1
landscape context, 1
threats and conservation importance, 1
tetracycline hydrochloride, 1
endoparasitoid wasp, 1
human prostate adenocarcinoma, 1
information measure, 1
iron age iia, 1
antigen retrieval, 1
salivary glands, 1
dissemination, 1
divergence angle, 1
sibling, 1
paarungszeichen, 1
visitation frequency, 1
feeding preference, 1
porcellio scaber, 1
analytical procedures, 1
solid sequencing, 1
r. spp, 1
peach, 1
inactivation, 1
mon810, 1
air pouch, 1
cymbopogon martini, 1
clove oil, 1
icp oes, 1
hellanthus annuus l, 1
von kulturpflanzen, 1
liquid chromatography-tandem mass spectrometry, 1
antracnose, 1
amphibian, 1
olfactory system, 1
protected area, 1
organic farming vs. conventional farming, 1
tissue grafting, 1
apis florea f., 1
pesticide toxicity, 1
selfcompatible, 1
pesticide poisoning, 1
il-8, 1
colony strength, 1
handicap, 1
kenyon cell, 1
peas, 1
bee diets, 1
karnataka, 1
ornamental plant breeding, 1
brood cell width, 1
quasi-fixed investment, 1
g6pase, 1
citrus spp., 1
apis mellifera remipes, 1
frequency of visits, 1
glycosyl hydrolase, 1
uterine contractions, 1
jewel wasp, 1
process variable, 1
chitinases, 1
spermatheken, 1
transgenic cotton pollen, 1
insect sting test, 1
labial gland secretions, 1
muscarinic, 1
hygienic behaviour of bees, 1
palm oil, 1
f1 seed production, 1
mellisopalynology, 1
middle eastern honey bee, 1
liver, 1
