Label,weight
histamine receptor, 1
split sting, 1
pollen transport, 1
sequencing, 1
neural plasticity, 1
liquid chromatography, 1
peptide sequence, 1
mosquito, 1
homing, 1
honey bee (apis mellifera l.) races and ecotypes, 1
ascaris-inhibitor family, 1
royal jelly proteins, 1
honey bee pollination, 1
flight machinery, 1
competitor, 1
water loss, 1
physiological characters, 1
cornaceae, 1
reflective nectar, 1
genotypes, 1
transaction costs, 1
corpora pedunculate, 1
varroa resistance, 1
honeybee (apis mellifera l.) genotypes, 1
cellular mechanisms, 1
neutrophil, 1
sister queen, 1
cathepsin g inhibitor, 1
cdna cloning, 1
phagostimulation, 1
direct and indirect mutagens, 1
island, 1
ortho-aminoacetophenone, 1
oceanic island, 1
inflammatory reaction, 1
varroacides, 1
binding protein, 1
migratory beekeeping, 1
vntr, 1
activity pattern, 1
diterpenoic acid, 1
nurse bees, 1
fighting behaviour, 1
bee honey, 1
fenitrothion, 1
transfer, 1
honeybee (a. mellifera l.) genotypes, 1
autoradiography, 1
immunotherapy, 1
information transfer, 1
spatial autocorrelation, 1
resistant population, 1
bee community, 1
female castes, 1
introduced honeybee, 1
hypopharyngeal glands polyethism, 1
fluorescence in-situ hybridization (fish), 1
mating control, 1
strand asymmetry, 1
g - chromosome polymorphism, 1
performance test, 1
performances, 1
uric acid, 1
lymnaea stagnalis, 1
deutochrysalis, 1
theophylline, 1
pseudoallergic reactions, 1
bungarotoxin, 1
hive-entrance fittings, 1
fipronil, 1
nitrogen content, 1
investment measure, 1
taste processing, 1
worker allocation, 1
anatolian honeybee ecotypes, 1
population growth, 1
shaking signal, 1
activity level, 1
fisher, 1
syenichko - peshterski (set) ecotype, 1
montane bees, 1
osmia rufa, 1
cytochrome oxidase, 1
penstemon pseudospectabilis, 1
nadh dehydrogenase, 1
gardens, 1
