Label,weight
apivar nd, 1
preservation, 1
monounsaturates, 1
rna quality, 1
co-i and its1-5.8s-its2 gene sequences, 1
anti-inflammatory action, 1
monte carlo simulations, 1
colombia, 1
densitometry, 1
multiple stimuli, 1
nontarget mortality, 1
circadian clocks, 1
photochemically induced fluorescence, 1
germplasm regeneration, 1
palaemonetes pugio, 1
protective reactions, 1
pistacia vera, 1
saturation transfer difference, 1
glufosinate, 1
tango, 1
stimulation, 1
vum neurone, 1
darkener of apricot, 1
endangered species, 1
worker broads, 1
t-rflp, 1
trachealess protein, 1
flexible cuticle, 1
ssurrna, 1
park, 1
emergent, 1
southern africa, 1
egg-removal, 1
endometrium, 1
honey bee disease, 1
symptom, 1
pan paniscus, 1
tapinoma sessile, 1
insect toxicity, 1
inositol 145-triphosphate receptor, 1
bioconfinement, 1
bv-2 microglia, 1
modeller, 1
rate of energy gain, 1
photosynthesis, 1
bee-plant interactions, 1
acquisition, 1
chlorophyll, 1
aggregation and pores, 1
anacamptis coriophora, 1
resource conservation, 1
noaec, 1
spectrum, 1
capsicum frutescens, 1
neck hair plates, 1
scentless flowers, 1
ultrasonic, 1
mesquite, 1
uganda, 1
dipterocarpaceae, 1
colony migration, 1
cystine knot, 1
bee plant, 1
worker honey bee, 1
u12 introns, 1
mating type, 1
odor discrimination, 1
alkalinization, 1
homolog 1, 1
phase-shift, 1
disk diffusion antimicrobial tests, 1
agro-ecosystems, 1
zusanli, 1
apis mellifera juvenile hormone, 1
honeycomb, 1
postcapping stage, 1
hexagonal symmetry, 1
community composition, 1
transfer conditions, 1
lutetian, 1
nectar forager, 1
rolling-circle replication, 1
nectar feeding, 1
caspian sea, 1
worker bee's egg, 1
protectants, 1
triploid watermelon (citrullus lanatus thunb.), 1
flower visiting, 1
fanning behaviour, 1
malacophily, 1
mariner transposon, 1
post-ingestive feedback, 1
snapshot, 1
antiproliferative effect, 1
bee venom allergen, 1
(z)-9-pentacosene, 1
duplication, 1
anti-vitellogenin, 1
immunocytochemical localization, 1
laws, 1
amomum subulatum, 1
scaptotrigona mexicana, 1
pattern-recognition, 1
population shift, 1
central projection, 1
centridini, 1
agnhe, 1
agnha, 1
foraging choice, 1
grid computing, 1
chemical elements, 1
veterinary drug, 1
uvb irradiation, 1
cuticular hydrocarbon, 1
bursicon, 1
trophic niche, 1
climatic effects, 1
homology, 1
trade-off, 1
snrna, 1
drone congregation areas, 1
information centres, 1
ziziphus joazeiro, 1
brood gaps, 1
apitraz, 1
recombination rate, 1
pat-gene, 1
flights, 1
melittin biological unit, 1
high royal jelly producing bee, 1
mixed-species colonies, 1
seed-treatment, 1
comparative analysis, 1
std, 1
cecr2, 1
pharmacology, 1
lobe, 1
bioeconomic model, 1
p21waf1/cip1, 1
dikar, 1
exchanger, 1
gravity-proprioceptive system, 1
liquid chromatography-tandem mass spectrometry (lc-ms/ms), 1
drone honeybee brood powder, 1
antagonist, 1
cg32394, 1
tropical forest, 1
total flavonoid, 1
cordia verbenacea, 1
tumors, 1
beach dune, 1
swiss-pdbviewer, 1
mastoparan b, 1
bulgaria, 1
caged bee, 1
nut, 1
alpha-cypermethrin, 1
isoelectric focussing, 1
human dermal fibroblast, 1
bleb, 1
foraged pollen, 1
insulin signaling, 1
immunoglobulin superfamily, 1
anthophila, 1
magnetic storm, 1
validamycins, 1
amperometric detection, 1
proteolytic enzymes, 1
antiproliferation, 1
t tomentosa moench, 1
elementary technology, 1
bee enemies, 1
c-jun, 1
cppu, 1
volatile constituents of linden nectar, 1
enzyme inhibition, 1
maternal effects, 1
locomotor behavior, 1
leek, 1
melitopalinologa, 1
sweet cherry, 1
okinawa, 1
escherichia coli, 1
harmonic radar tracking, 1
cystathionine, 1
environmental analysis, 1
grouping analysis, 1
scale-free, 1
novel c2e haplotype, 1
freeze-thawing, 1
long-term, 1
foraging bees, 1
coiled coils, 1
active compounds, 1
valienamine, 1
x-ray structure, 1
phenolic acids, 1
surface minima, 1
brazilian green propolis, 1
foraging risk, 1
hygiene, 1
ceutorhynchus assimilis, 1
specific aggregation, 1
nhe, 1
reducing sugars, 1
asian vertebrates, 1
provinces, 1
acidity, 1
pollen type, 1
high cell density fermentation inclusion bodies, 1
buenos aires, 1
melipona rufiventris, 1
honey-bee (apis mellifera), 1
field monitoring, 1
cultural primatology, 1
endocrine pleiotropy, 1
dipeptidyl peptidase iv, 1
peri-urban agriculture, 1
carbamate pesticide, 1
horizontal gene transfer, 1
apoptosis and necrosis, 1
beebread, 1
phenylacetaldehyde, 1
hyaluronidase/fab complex, 1
energy budget, 1
instantaneous growth rate, 1
brown bear, 1
co-evolution, 1
superscaffold, 1
queen extract, 1
soluble guanylyl cyclase, 1
homer, 1
ecitoninae, 1
vibration signals, 1
nest-mate recognition, 1
anacamptis morio, 1
eocene, 1
pan troglodytes, 1
magnetic nanoparticles, 1
age polytheism, 1
natural plant products, 1
perseveration, 1
see-saw mechanism, 1
nectar constituents, 1
postpharyngeal gland, 1
transcriptional activity, 1
castanea sativa, 1
kernel, 1
microarrays, 1
formulation, 1
honey bee products, 1
xanthomonas campestris pv. manihotis, 1
propeptide, 1
behavioral transition, 1
environmental cues, 1
aenictus, 1
in-vitro rearing, 1
predation risk, 1
gc-ead, 1
royal jelly glycoprotein, 1
hexameric storage proteins, 1
culex quinquefasciatus, 1
food, 1
asclepias, 1
biological insecticide, 1
type 2 cell death, 1
eugenia, 1
direction selective, 1
total polyphenol, 1
gram-negative bacteria, 1
adipose tissue, 1
cameroon honeys, 1
fkhr (l1), 1
bombus lucorum l., 1
antioxidant enzymes, 1
compound conditioning, 1
onychomycosis, 1
cycle, 1
ampk, 1
vermont, 1
cyphononyx dorsalis, 1
group movement, 1
idiomorph, 1
patch-clamp, 1
decision rules, 1
quantitative, 1
display size, 1
prevention, 1
field study, 1
beetle development, 1
qinghai-tibetan plateau, 1
hummingbirds, 1
cuticle protein gene, 1
cpa2, 1
ecdysone receptor, 1
vacuolation, 1
biodiversity - ecosystem function, 1
free-flying, 1
herbal plant, 1
insulin-like signaling, 1
intersterility, 1
melophorus bagoti, 1
bibliography, 1
hmg-box, 1
time series analysis, 1
turkey microsatellites, 1
plasticity of aging, 1
african malaria mosquito, 1
migratory tropical honey bees, 1
insectivory, 1
american foulbrood (afb), 1
metropolitan and rural bee colonies, 1
toxic nectar, 1
liquid crystal projector, 1
beehive mortality, 1
babiana, 1
cooperative breeding, 1
masquerade, 1
headspace volatiles thymol, 1
antioxidant capacity, 1
anti-(horseradish peroxidase), 1
electromigration profiles, 1
6-chloronicotinic acid, 1
membrane, 1
brassica napus l. var. oleifera, 1
tropical forests, 1
homology modeling, 1
comb development, 1
episyrphus balteatus, 1
bee wax, 1
sidder honey, 1
acc-apisimin-2, 1
flight pattern, 1
cryptochromes, 1
water-tube mulch, 1
fluoride, 1
vigna unguiculata, 1
systemic compounds, 1
neivamyrmex, 1
medicaments, 1
survival strategy, 1
temnothorax, 1
nectar concentration, 1
sterigmatocystin, 1
artificial queen cell, 1
heme oxygenase, 1
sensory transduction, 1
high royal jelly producing, 1
tryptophan fluorescence, 1
melittin orientation, 1
aspergillus versicolor, 1
plant extracts, 1
lewis x, 1
thaumastobombus, 1
chrysobalanaceae, 1
period mrna, 1
skeletal muscle fibre, 1
pyelonephritis, 1
antalya province, 1
prosopis juliflora, 1
nmr, 1
defecation, 1
organic acid glycoside, 1
blue vane trap, 1
ephrin, 1
colony phenotype, 1
hypoxia-inducible factor, 1
floral herbivory, 1
flight metabolic rate, 1
nitric oxide synthase, 1
malignant human prostate cancer cells, 1
comparison, 1
bee queen, 1
workflow systems, 1
xanthomonas campestris pv. vignicola, 1
mischocyttarus flavitarsis (saussure 1854), 1
blup-animal model, 1
shrimp, 1
honeybee (apis mellifera), 1
black sea, 1
acantholippia seriphioides, 1
range limit, 1
synonymous codon usage, 1
radical scavenging, 1
stimulus response threshold, 1
homogenization, 1
agapostemon, 1
geitonogamy, 1
bee feeding, 1
somatosensory map, 1
flower sex, 1
amelcpr14 gene, 1
mitochondrial, 1
syringe, 1
cistus ladaniferus, 1
antennal mechanosensory system, 1
colony collapse disorder, 1
mmp-3, 1
immunohistology, 1
sequential decision making, 1
nigerian chimpanzee, 1
food resource, 1
galactosyltransferase, 1
social bees, 1
dichlorodiphenyltrichloroethane, 1
indoxacarb, 1
linden flower, 1
sugar content, 1
head, 1
rees, 1
decentralized decision making, 1
virus-host exchange, 1
pitcairnia angustifolia, 1
genomic locations, 1
rio de janeiro, 1
lung carcinoma cell, 1
color choice, 1
carvacrol, 1
p-cymene, 1
mice, 1
cowpea, 1
resource availability, 1
geographic distribution, 1
cells, 1
ursus arctos, 1
pollen dispensing, 1
oxidative damage, 1
hive treatment, 1
renaturation, 1
formalin test, 1
biosafety, 1
infection mites, 1
bombus impatiens (cresson 1863), 1
major royal jelly protein (mrjp), 1
u.s.a, 1
aristolochene synthase, 1
rna editing, 1
sister chromatid exchange (sce), 1
reporter gene, 1
eucalyptus sp., 1
moonlight, 1
bwindi, 1
race-pcr, 1
dna fragmentation, 1
calliphora vicina, 1
adult honey bee, 1
nest building, 1
genome, 1
receiver bias, 1
semiarid, 1
conformational states, 1
forcing, 1
primary pollination mechanism, 1
gram-positive bacteria, 1
gene arrangement, 1
tropilaelaps koenigerum, 1
storage conditions, 1
anatolia, 1
molecular forms, 1
andean thyme, 1
varroa treatment, 1
nursing load, 1
spliceosomal snrna, 1
elastase, 1
agilent 2100 bioanalyzer, 1
suboesophageal ganglion, 1
antibacterial agents, 1
wssv, 1
eph receptor, 1
resource tracking, 1
surveillance programmes, 1
desert ants, 1
fruit firmness, 1
olfactory dysfunction, 1
pompilidae, 1
tetl, 1
tropilaelaps mercedesae n. sp., 1
common agricultural policy, 1
imprecise, 1
flower visits, 1
