Label,weight
middle east, 1
post-translational modification, 1
crop pollination, 1
gram-variable pleomorphic bacteria, 1
apis mellifera anatoliaca, 1
proboscis extension response, 1
tropical dry forest, 1
drone brood, 1
nasanov gland secretion, 1
odor mixtures, 1
infrared, 1
pka, 1
magnetoreception, 1
calcium green, 1
apis mellifera cauasica, 1
alternating stripe intensities, 1
anacardium occidentale, 1
insecticides, 1
secondary infections, 1
sweetcorn, 1
actin, 1
flower visitors, 1
apis melljfera, 1
resinous exudates, 1
spraying, 1
vertebrate pollination, 1
stimulus transduction, 1
visual pigment, 1
geographical distribution, 1
density-dependent growth, 1
brood size, 1
phosphoglucose isomerase, 1
antibacterial activity, 1
correlations, 1
eicosanol, 1
angiosperm trees, 1
stress-induced analgesia, 1
ascosphaera, 1
olfactory conditioning, 1
foliar dislodgeable residues, 1
learning performances, 1
canary islands, 1
ultraviolet-sensitive opsin, 1
apis mellisera l, 1
infection level, 1
centris tarsata, 1
cynodon dactylon, 1
biosynthesis, 1
rafter beekeeping, 1
gc-ms analyses, 1
tactile learning, 1
contamination, 1
calmodulin, 1
seed germination, 1
echium wildpretii, 1
veterinary drugs, 1
apidaecin abaecin, 1
variance, 1
mating system, 1
pyrus spp., 1
lyrate organ, 1
ecotoxicology, 1
mite pests, 1
host physiology, 1
stimulus generalization, 1
pupal development, 1
salience, 1
flavonoid, 1
season and daytime, 1
daucus carota, 1
subjective evaluation, 1
sporicidal activity, 1
avermectin, 1
ultraviolet-b radiation, 1
mating systems, 1
quasiequilibrium distribution, 1
attracting swarms, 1
monoterpenoids, 1
ecological risk assessments, 1
bias, 1
honeybee larvae, 1
philopatry, 1
neurotransmitters, 1
protein profiles, 1
ontogenetic patterns, 1
ethiopia, 1
helianthus, 1
plastic strips, 1
radionuclide, 1
acquired immunity, 1
comb production, 1
infertility, 1
cell differentiation, 1
tissue expression, 1
zea mays, 1
sch-23390, 1
mushroom body, 1
bacillus subtilis, 1
vespula vulgaris, 1
domestic, 1
age dependency, 1
ampicillin, 1
achromatic contrast, 1
odorant-binding protein, 1
ptth, 1
guanine, 1
cranberries, 1
long-germ segmentation, 1
phacelia tanacetifolia, 1
remnant vegetation, 1
spectral tuning, 1
female venom, 1
aggregation, 1
calliphora spp, 1
feral, 1
resin, 1
larval salivary secretion, 1
demography, 1
spatial frequency, 1
sphingidae, 1
sequence, 1
temperature tolerance, 1
restriction site, 1
histology, 1
killer bees, 1
diacylglycerols, 1
acaricide resistance, 1
parasitology, 1
honeybee (apis mellifera l.), 1
trifolium repens, 1
trophic niche overlap, 1
ectoparasitoid, 1
epidemiology, 1
coupled logistic model, 1
entomophilous plants, 1
age-related, 1
chemical resistance management, 1
olfactory bulb, 1
disinfectant, 1
dufour's gland, 1
overwintering cluster, 1
circa(di)septan subcycle, 1
venom sensitivity, 1
ambrosia, 1
weather, 1
premature flight attempts, 1
gliocladium roseum, 1
docosenol, 1
specific ige and igg4, 1
ontario, 1
beneficial insects, 1
nectar standing crop, 1
marcks, 1
octadecanol, 1
brazilian atlantic rain forest, 1
dansyl labeling, 1
feral bees, 1
mechanoreception, 1
mitochondrial dna sequence, 1
anemophilous plants, 1
olfactory learning, 1
emamectin benzoate, 1
dominance-diversity curves, 1
insect defensin, 1
strawberry plant, 1
mandibular gland volatiles, 1
intercellular transport, 1
a carapis woodi, 1
plutonium, 1
genetic characterization, 1
colony development, 1
vision chromatic contrast, 1
opioid system, 1
development expression, 1
flower volatiles, 1
insect metamorphosis, 1
mold, 1
flowering phenology, 1
mechanoreceptors, 1
germ cell cluster formation, 1
dabs-amino acids, 1
spiroacetals, 1
cashew, 1
uranium, 1
foraging performance, 1
anthophora spp, 1
bacillus, 1
insect neuropeptide, 1
environmental monitoring, 1
procrustes methods, 1
risk-sensitivity, 1
exposure, 1
host preference, 1
radial cues, 1
cell death, 1
vietnam, 1
near-equilibrium, 1
fatty acids, 1
