Label,weight
glycogen phosphorylase, 1
neurotoxin, 1
cupressus sempervirens, 1
insemination volume, 1
bayvarol, 1
nevada, 1
ficolin, 1
nicotinic-acetylcholine receptors, 1
erythromycin enol ether, 1
indicator, 1
mato grosso, 1
disease indicator, 1
mid infrared, 1
spliceosome, 1
polyploidy, 1
korean sacbrood virus (ksbv), 1
sinv-1, 1
dancing behavior, 1
hydroxyl radical, 1
fauna digging morphology, 1
learning reversal, 1
experimental allergic encephalomyelitis, 1
trx-like1, 1
learning performance, 1
ultra-rapid real-time pcr (urrt-pcr), 1
pollen tube, 1
ecdysteroid signaling, 1
lime sulfur, 1
bumble-bees, 1
infection costs, 1
peroxiredoxin, 1
thermographic flare, 1
ecological compensation areas, 1
honeand, 1
refractometer, 1
insect diseases, 1
compass, 1
beavis effect, 1
mutualistic interactions, 1
sacbrood disease, 1
frameshifting, 1
eupatorium odoratum, 1
guaremal, 1
apis mellifera (honeybee), 1
oepp/eppo guideline no. 170, 1
attitude control, 1
tumor promotion, 1
cry, 1
a pis cerana, 1
flower visitation rate, 1
meliponiculture, 1
bee-hive, 1
environmental disorders, 1
pseudoknot, 1
computational fluid dynamics, 1
osmia bicornis (l.), 1
terpenoid, 1
corpus allatum, 1
semi-natural habitat, 1
odorant transport, 1
alloxan, 1
swarm fraction, 1
niche conservatism, 1
factitious prey, 1
compound-specific hydrogen isotope analysis, 1
replication viral particle, 1
picrotoxin, 1
genomic rearrangement, 1
sustainable control, 1
composite correlated random walks, 1
reduced reproductive success, 1
complex trait genetics, 1
drai test, 1
fission, 1
relic floral features, 1
bird pollinator, 1
lupinus arboreus, 1
pollen parent, 1
ribosomal dna, 1
genotypic variability, 1
birth weight, 1
hypotrigona sp, 1
option value, 1
corsican "chestnut grove" honey, 1
melipona marginata, 1
bee subspecies, 1
genetic distance, 1
aromatic and culinary plants, 1
incident, 1
glycoside hydrolase family 13, 1
multivoltine insect, 1
sugar storage, 1
veterinarian, 1
model organism, 1
insemination success, 1
bee hive dadant, 1
hetero-glomerular local interneuron, 1
eusocial bees, 1
odors, 1
phenylpropanoid, 1
scattered trees, 1
life cycle, 1
haplogroup, 1
distribution feeder reconfiguration (dfr), 1
x-ray, 1
y-maze, 1
white spot syndrome virus, 1
production of queens, 1
sybr14, 1
yellow head virus, 1
hos test, 1
hex 70c, 1
hex 70b, 1
hepatotoxicity, 1
alloenzymes, 1
joe arroyo, 1
male mortality, 1
foulbrood diseases, 1
chiroptera, 1
height, 1
spatial process, 1
swietenia macrophylla, 1
water foraging, 1
pyroligneous extract, 1
rosiglitazone, 1
agri-environment schemes, 1
cancer, 1
protein structure, 1
dark purple nectar, 1
aorta, 1
chronobiology, 1
guinea pigs, 1
pseudoscorpion, 1
pipes roughness, 1
spatial ecology, 1
gestalt, 1
aim2 inflammasome, 1
eye irritation, 1
deschampsia flexuosa, 1
virgin and physogastric queen, 1
pseudogene, 1
infection intensity, 1
iapv, 1
clustering behavior, 1
bacterial strains and eucalyptus, 1
santa catarina, 1
side effect, 1
hierarchical modelling, 1
temperament, 1
molecular tool, 1
expressed sequence tag-polymerase chain reaction (est-pcr), 1
search behaviour, 1
hplc analysis, 1
dermal toxicity, 1
oxidative stress responses, 1
estrogen deficiency, 1
adaptations, 1
terrestrial ecosystems, 1
optical character recognition, 1
anti-pathogenic activity, 1
number of seeds in fruit, 1
alkoxysilane, 1
physalis peruviana, 1
midgut enzymes, 1
pollinator assemblages, 1
medicinal, 1
fructose., 1
type of hive, 1
bulbus, 1
microsporidian fungi, 1
hs-spme-gc-fid and hs-spme-gc-ms, 1
transsulfuration pathway, 1
microglomerulus, 1
coffea canephora, 1
nutritional components, 1
acaricidal activity, 1
characteristics, 1
acacia saligna, 1
recombinant protein production, 1
macrobrachium nipponense, 1
jatropha curcas l., 1
wood betony, 1
pseudomonas fluorescens, 1
persimmon sap, 1
std nmr, 1
streaker-bee hypothesis, 1
dwv-dsrna, 1
insulin/insulin-like growth factor signaling, 1
nestedness, 1
anthocoridae, 1
18s ribosomal dna, 1
inquiry, 1
corridor, 1
subcutaneous, 1
scientific method, 1
fecal accumulation, 1
production of anthocyanin pigment1 (pap1), 1
alternative pest control, 1
science writing, 1
angiopoietin, 1
foodborne bacteria, 1
gene association, 1
dimethyl sulfoxide, 1
commercial applications, 1
live/dead organism, 1
deformity, 1
nest pattern, 1
hedysarum scoparium, 1
japanese encephalitis virus, 1
enteropathogenic bacteria, 1
euglossina, 1
nabaecin, 1
elicitors, 1
16s rrna sequencing, 1
endosulfan, 1
supercooling point, 1
lyapunov stability, 1
intraspecific and interspecific interactions, 1
gst, 1
shotgun, 1
bee corn pollen, 1
eucerini, 1
fibroleukin, 1
prediction, 1
biostimulants, 1
gene length, 1
stilbenes, 1
cytosolic dna, 1
reference method, 1
octopamine mimics, 1
intergenic region, 1
zoophytophagy, 1
bumblebee (bombus terrestris), 1
nocturnal bees, 1
passiflora edulis f. edulis, 1
anthocyanidin, 1
insect growth regulators, 1
spore count, 1
largest-flowered scrophularia, 1
spme methods, 1
prebiotic productsprobiotics productsintestinal micro-flora, 1
speed, 1
smooth muscle, 1
laboratory brood rearing, 1
statistical effect size, 1
coincidence detection, 1
maternal provisioning, 1
continuous reinforcement schedule, 1
hex 70a, 1
density, 1
abdominal ganglia, 1
bee semen, 1
optimizing crop pollination, 1
miticidal activity, 1
sperm mixing, 1
landscape restoration, 1
ericoid mycorrhiza, 1
grating, 1
random mutagenesis, 1
sequential decision-making, 1
end-apparatus, 1
asclepias exaltata, 1
nest site selection, 1
nutritional response to parasite, 1
pollination deficit, 1
leucosceptrum canum, 1
casting, 1
haplodiploid sex determination, 1
melectini, 1
negative associative learning, 1
swietenia mahogany, 1
acidophilic bacteria, 1
plasmolipin, 1
odorant binding proteins, 1
cuticular lipids contact sex pheromone, 1
phase shift, 1
yemeni honeybee, 1
pymetrozine, 1
narcosis, 1
achyrocline satureioides, 1
support vector machine, 1
brood-rearing, 1
candida lundiana, 1
paradox of sex, 1
aki primers, 1
multiplex qpcr, 1
pollinaria, 1
protein supplement, 1
task polyethism, 1
floral diversity, 1
availability to bees, 1
progress curve analysis, 1
local search algorithm, 1
benin, 1
honeybee plant, 1
quantitative trait loci mapping, 1
spatial distribution pattern, 1
genbank, 1
haploid susceptibility, 1
reverse transcription-polymerase chain reaction (rt-pcr), 1
excretory system, 1
pheromonal bouquet, 1
traits, 1
polyphenolics, 1
spliced variants, 1
parasitidae, 1
organophosphorus, 1
water test, 1
co 2, 1
qatar, 1
insect-pollinated plants, 1
volatile markers, 1
dopa decarboxylase, 1
beeswax casting, 1
hplc-uv/vis, 1
androdioecy, 1
error-prone pcr, 1
complex networks, 1
metabolomics, 1
storage-time, 1
cancer chemoprevention, 1
texture and color of spermatheca, 1
biology, 1
anti-oxidant, 1
flickering-shimmering transition hypothesis, 1
polymerase chain reaction (pcr), 1
nesting cliffs, 1
endoplasmic reticulum stress, 1
carthamus tinctorius l., 1
angelica keiskei, 1
purple passion fruit, 1
clinal transition, 1
olfactory interneurons, 1
pristine fauna, 1
oriental river prawn, 1
generalist pollinators, 1
route map, 1
tumor cells, 1
cbs domain, 1
spermatheca volume, 1
queen mortality, 1
foraging temperature, 1
microfibril associated glycoprotein, 1
tenebrio molitor, 1
development stage, 1
food matrix, 1
mixed infections, 1
crossreactivity, 1
autopolyploidy, 1
honeybee subcastes, 1
plant pests, 1
thermolimit respirometry, 1
resin collection, 1
s-adenosylmethionine, 1
up-regulated expression, 1
dcas, 1
receptor, 1
honeybee (apis mellifera apis mellifera), 1
propolis tincture, 1
centrality, 1
garp, 1
plenum wg-50, 1
parasite interactions, 1
gis, 1
honey bee production, 1
renal damage, 1
apis cerana f., 1
mediterranean region, 1
anise, 1
two-stage carcinogenesis, 1
deep sequencing, 1
bird-pollination, 1
upper musselshell valley, 1
laying the queen, 1
south korea, 1
gravid mites, 1
dammer bee, 1
population distribution, 1
intergenic transcribed spacer regions, 1
survey mode, 1
intradermal test, 1
recruitment for defense, 1
mycotoxin, 1
semen viability, 1
knockdown, 1
polyserine linker, 1
seasonal distribution patterns of nosema species, 1
venom hypersensitivity, 1
venom-specific immunotherapy, 1
cancer cell, 1
scaphytopius magdalensis, 1
social insect recruitment, 1
in situ, 1
sacbrood virus (sbv), 1
lysozyme, 1
short proteins, 1
phosphate, 1
exploration, 1
scaptotrigona depilis, 1
epidemic status, 1
graminicide, 1
honey varietal, 1
haplotype assembly, 1
environmental risk assessment, 1
shandong, 1
component based diagnostics, 1
sequence evolution, 1
single-stranded rna virus, 1
pectin degradation, 1
positive associative learning, 1
internal morphology, 1
estradiol valerate (ev), 1
snp association, 1
nigerian natural honey, 1
walks, 1
commensal species, 1
mapqtl, 1
anesthesia, 1
cyclin-dependent kinase 6, 1
freeze-dried royal jelly, 1
gilliamella, 1
negative-strand rna, 1
hexapeptide ligands, 1
its-pcr fingerprinting, 1
region-of-origin, 1
oxidative enzymes, 1
genetic conservation, 1
insect trapping, 1
cerrado region from, 1
photovoltaic (pv), 1
syrian honey bee, 1
flower diversity, 1
anti-infectious agents, 1
cross- and self-diffusion, 1
pollutants, 1
dietary crude protein levels, 1
chalcones, 1
physicochemical attributes, 1
weight of colonies, 1
polyclonal antibody, 1
colony level traits, 1
stock route, 1
allee effect, 1
callistemon rigidus, 1
deformed wings, 1
jeju island, 1
tibouchinagranulosa, 1
population ecology, 1
freshwater fishes, 1
flapping flight, 1
matrix, 1
skin sensitization, 1
floral biodiversity, 1
thymovar, 1
shelf-life, 1
migratory honey bees, 1
ran isoform gene (ran-iso), 1
'i see you' display, 1
resistance., 1
non-apis bee crop pollination, 1
in vivo experimental model, 1
genetic background, 1
physicochemical characteristics, 1
mitochondrial dysfunction, 1
bioactive substance, 1
validation, 1
oral, 1
punica granatum, 1
methionine sulfoxide reductase a, 1
neurological disorders, 1
