Label,weight
memory processes, 1
host range, 1
hydroxy acids, 1
ssr, 1
psylliodes chrysocephala, 1
catecholamine, 1
tunel, 1
brood cell invasion, 1
membrane dynamics, 1
mutation model, 1
ribosomal rna gene region, 1
satureja montana essential oil, 1
nitrogen, 1
olfactory glomeruli, 1
vegetative cells, 1
cenozoic, 1
a.m. scutellata, 1
floral display, 1
reciprocal hybrids, 1
worker-derived drones, 1
pistil receptivity, 1
apis mellifera sicula, 1
recurrent networks, 1
simple sugars, 1
esterase-2, 1
techniques., 1
winter cluster, 1
taraxacum officinale, 1
linkage, 1
inflorescence, 1
flower constancy, 1
eye-region-specific learning, 1
edge orientation, 1
protective agents, 1
impedance spectroscopy, 1
uapaca, 1
insect ovary, 1
sensilla coeloconica, 1
concordance correlation, 1
motion detection, 1
information exchange, 1
colour discrimination, 1
bee bread, 1
configuration, 1
internal rate of return, 1
ssm solid-supported membrane, 1
prunus salicina lindl, 1
confidence levels, 1
molecular identification, 1
fruit production, 1
insect societies, 1
apiculture, 1
melliferous plants, 1
processed pseudogene, 1
honeybee (apis mellifera l), 1
self organization, 1
chemostimulant, 1
reward processing, 1
foraging profile, 1
chemical quality control, 1
carabid beetle, 1
pollen beetle, 1
a. m. anatoliaca, 1
statistical analysis, 1
formic acid, 1
alkali bee, 1
tandem repeat, 1
digestive proteolytic enzyme activity, 1
polliniferous plants, 1
ot octanethiol, 1
radionuclides, 1
phenolic substances, 1
pyriproxyfen, 1
colour, 1
cyhalothrin, 1
protein trophallaxis, 1
pirenzepine, 1
autogrooming, 1
trigona nigra, 1
electrochemical detector, 1
winter loss, 1
electro-retinogram, 1
honey bee hygienic behavior, 1
central neurons, 1
popc 1-palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine, 1
chemical composition, 1
eastern honey bee, 1
feral honey bee, 1
olfactory pathways, 1
energy shuttle, 1
galicia spain, 1
nurse bee, 1
bee conservation, 1
feeding trials, 1
paleontology, 1
neuroblasts, 1
behavioral development primer pheromone, 1
effectiveness, 1
paenibacillus larvaesubsp.larvae, 1
stigma receptivity, 1
artificial pollination, 1
geometric distribution, 1
crocus vernus, 1
protein family, 1
malaysia, 1
optical recording, 1
a. m. jemenitica, 1
fingerprinting, 1
cricket (achera domesticus), 1
ganglion mother cells, 1
monoester, 1
pollen forager, 1
fruit yield, 1
brevibacillus, 1
mite prevalence, 1
5-ht, 1
pollen diversity, 1
monitoring method, 1
honey bee venom, 1
yield quality, 1
[3h]lysergic acid diethylamide binding, 1
cocoon, 1
lod scores, 1
reinforcement processing, 1
pest- resistant transgenic plants, 1
haplotype, 1
mite feeding, 1
emergent property, 1
haplodiploid, 1
flower discrimination, 1
quartz crystal microbalance, 1
wind tunnel, 1
hexafluoroisopropanol, 1
acetylcholinesterase activity rate, 1
megachile, 1
fire ecology, 1
germplasm conservation, 1
infestation levels, 1
collective behavior, 1
cytochemistry, 1
excitement, 1
production of royal jelly, 1
honeybee embryo, 1
beauveria brongniartii, 1
cucumis sativus, 1
panmixis, 1
caste ontogeny, 1
dioecious, 1
incomplete splicing, 1
hydroxylation, 1
pollinator efficiency, 1
genetic polymorphism, 1
atropine, 1
economic strategy, 1
noncompetitive blocker, 1
cross-reactivity, 1
eye-regional specialization, 1
cytotoxicity, 1
varroa mites, 1
scouting, 1
capped brood cells, 1
gene duplication, 1
pollen transfer device, 1
